Item URL,Name,Price,Brand,Sizes,SKU,Categories,Description,All images URLs
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-ko-1-chicago/,Air Jordan KO 1 Chicago,27500.00,Jordans,8,N/A,"Jordans, Sneakers",N/A,"https://www.copunderdog.com/wp-content/uploads/2021/06/ko-2.jpg, https://www.copunderdog.com/wp-content/uploads/2021/06/ko-1.jpg, https://www.copunderdog.com/wp-content/uploads/2021/06/ko.jpg, https://www.copunderdog.com/wp-content/uploads/2021/06/aj.ko_.jpg"
https://www.copunderdog.com/shop/sneakers/nike/dunk-low-next-to-nature-sail/,Dunk Low Next To Nature Sail,15999.00,Nike,"4-5, 6",N/A,"Bae Section, Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/10/next-to-nature-sail.jpg
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-6-travis-scott-british-khaki-special-box/,Air Jordan 6 Travis Scott “British Khaki” – Special Box,75000.00,Jordans,"7, 8, 8-5",N/A,"Bae Section, Jordans, Sneakers","BRAND NEW
IN STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2021/04/Screenshot-2021-05-02-at-8.06.32-PM.png, https://www.copunderdog.com/wp-content/uploads/2021/04/Screenshot-2021-05-02-at-8.06.37-PM.png, https://www.copunderdog.com/wp-content/uploads/2021/04/Screenshot-2021-05-02-at-8.06.46-PM.png"
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-6-travis-scott-british-khaki/,Air Jordan 6 Travis Scott “British Khaki”,39999.00,Jordans,"7, 8, 9, 10, 11",N/A,"Jordans, Slider, Sneakers","BRAND NEW
IN-STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2021/05/image.png, https://www.copunderdog.com/wp-content/uploads/2021/05/COP-UNDERDOG-11.png, https://www.copunderdog.com/wp-content/uploads/2021/05/travis-scott-jordan-6-shoes-release-date-DH0690-200-4.png"
https://www.copunderdog.com/shop/sneakers/nike/nike-air-presto-mid-utility-x-acronym-cool-grey-black/,Nike Air Presto Mid Utility X Acronym ‘Cool Grey & Black’,26999.00,Nike,8,N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2020/11/nike-air-presto-mid-acronym-acronym-cool-grey_13423892_27492817_2048.png, https://www.copunderdog.com/wp-content/uploads/2020/11/nike-air-presto-mid-acronym-acronym-cool-grey_13423892_27492816_2048.png, https://www.copunderdog.com/wp-content/uploads/2020/11/air-presto-mid-utility-x-acronym-cool-grey-black-release-date.jpg, https://www.copunderdog.com/wp-content/uploads/2020/11/nike-air-presto-mid-acronym-acronym-cool-grey_13423892_27490344_1000.png"
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-high-syracuse/,Nike Dunk High Syracuse,21000.00,Nike,"8, 9, 9-5, 11",N/A,"Nike, Sneakers",N/A,"https://www.copunderdog.com/wp-content/uploads/2021/03/nike-kids-nike-dunk-high-gs-syracuse_16617787_32731446_1000.png, https://www.copunderdog.com/wp-content/uploads/2021/03/nike-kids-nike-dunk-high-gs-syracuse_16617787_32731443_1000.png, https://www.copunderdog.com/wp-content/uploads/2021/03/8.png, https://www.copunderdog.com/wp-content/uploads/2021/03/nike-kids-nike-dunk-high-gs-syracuse_16617787_32731444_1000.png"
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-co-jp-samba/,Nike Dunk Low Co.Jp Samba,29999.00,Nike,"9, 10",N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2020/11/dunk-low-samba-release-date.png, https://www.copunderdog.com/wp-content/uploads/2020/11/nike-dunk-low-samba_15793529_29292602_1000.png, https://www.copunderdog.com/wp-content/uploads/2020/11/dunk-low-samba-release-date.jpg, https://www.copunderdog.com/wp-content/uploads/2020/11/dunk-low-samba-release-date-back.png"
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-1-low-twine-orange/,Nike Air Jordan 1 Low Twine Orange,9999.00,Jordans,4,N/A,"Jordans, Sneakers",BRAND NEW,https://www.copunderdog.com/wp-content/uploads/2021/07/COP-UNDERDOG-11.png
https://www.copunderdog.com/shop/sneakers/nike/nike-day-break-type/,Nike Day Break Type Anthracite,9999.00,Nike,10,N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2021/02/nike-dbreak-type-blackmenta-summit-white-anthracite-5ebf762c4dd7c.png, https://www.copunderdog.com/wp-content/uploads/2021/02/Adobe_Post_20210204_1751370.5813925792478168.png, https://www.copunderdog.com/wp-content/uploads/2021/02/nike-dbreak-type-blackmenta-summit-white-anthracite-5ebf762c4956d.png, https://www.copunderdog.com/wp-content/uploads/2021/02/nike-dbreak-type-blackmenta-summit-white-anthracite-5ebf762c4ad91.png"
https://www.copunderdog.com/shop/sneakers/nike/nike-air-max-97-1-shawnwitherspoon/,Nike Air Max 97/1 Sean Wotherspoon,110000.00,Nike,6-5,N/A,"Bae Section, Nike, Sneakers",N/A,"https://www.copunderdog.com/wp-content/uploads/2021/04/nike-air-max-1-97-vf-sw-sean-wotherspoon_13123219_27474110_1000.png, https://www.copunderdog.com/wp-content/uploads/2021/04/nike-air-max-1-97-vf-sw-sean-wotherspoon_13123219_27474108_1000.png, https://www.copunderdog.com/wp-content/uploads/2021/04/Adobe_Post_20210408_1632360.14526081000923263.png, https://www.copunderdog.com/wp-content/uploads/2021/04/nike-air-max-1-97-vf-sw-sean-wotherspoon_13123219_27474107_1000.png"
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-black-multi-camo/,Nike Dunk Low Black Multi Camo,14999.00,Nike,"7, 10",N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/09/camo-1.jpg
https://www.copunderdog.com/shop/sneakers/nike/nike-air-max-1-ultra-2-0-le/,Nike Air Max 1 Ultra 2.0 LE,19000.00,Nike,8,N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2021/06/nike-air-max-1-og-anniversary_12960249_27478054_1000.png, https://www.copunderdog.com/wp-content/uploads/2021/06/nike-air-max-1-og-anniversary_12960249_27478053_1000.png, https://www.copunderdog.com/wp-content/uploads/2021/06/nike-air-max-1-og-anniversary_12960249_27478056_1000.png, https://www.copunderdog.com/wp-content/uploads/2021/06/air-max.jpg"
https://www.copunderdog.com/shop/sneakers/nike-acid-wash-black-dunk-high/,Nike Acid Wash Black Dunk High,19500.00,Nike Acid Wash Black Dunk High,6-5,N/A,Sneakers,N/A,https://www.copunderdog.com/wp-content/uploads/2021/12/images-42.jpeg
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-high-spartan-green/,Nike Dunk High Spartan Green,25000.00,Nike,"8, 9-5",N/A,"Nike, REPBULIC DAY SALE, Sneakers","BRAND NEW
IN STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2020/11/nike-dunk-high-sp-spartan-green_15900921_29492206_1000.jpg, https://www.copunderdog.com/wp-content/uploads/2020/11/nike-dunk-high-sp-spartan-green_15900921_29491258_2048.png, https://www.copunderdog.com/wp-content/uploads/2020/11/nike-dunk-high-sp-spartan-green_15900921_29492205_2048.png, https://www.copunderdog.com/wp-content/uploads/2020/11/dunk-high-spartan-green-release-date.jpg"
https://www.copunderdog.com/shop/sneakers/nike/air-force-1-shibuya/,Nike Air Force 1 Low Shibuya Edition,25000.00,Nike,9,N/A,"Nike, REPBULIC DAY SALE, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/09/Adobe_Post_20210909_1445120.4868463596501996.png
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-championship-red/,Nike Dunk Low Championship Red,14999.00,Nike,"7, 8, 9",N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/09/champ.jpg
https://www.copunderdog.com/shop/sneakers/nike-dunk-high-mastermind/,Nike Dunk High Mastermind,39999.00,Nike Dunk High Mastermind,9,N/A,Sneakers,N/A,https://www.copunderdog.com/wp-content/uploads/2021/03/Adobe_Post_20210316_1757440.829654982116957.png
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-high-panda/,Nike Dunk High Panda,19999.00,Nike,"2-5, 3, 5, 7, 8",N/A,"Bae Section, Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/10/41.png
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-high-midnight-navy/,Nike Dunk High Midnight Navy,16999.00,Nike,"7, 7-5, 8",N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/09/navy.jpg
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-panda/,Nike Dunk Low Panda,24000.00,Nike,"6, 8, 8-5, 9, 10, 12",N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/06/panda.jpg
https://www.copunderdog.com/shop/sneakers/nike/dunk-low-unc/,Nike Dunk Low University Blue,29999.00,Nike,"8, 9",N/A,"Nike, REPBULIC DAY SALE, Sneakers","BRAND NEW
IN-STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/01/images-55.jpeg
https://www.copunderdog.com/shop/sneakers/nike/nike-ld-waffle-sacai-black-nylon/,Nike LD Waffle Sacai Black Nylon,35000.00,Nike,8-5,N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/08/33.png
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-hyper-cobalt/,Nike Dunk Low Hyper Cobalt,14999.00,Nike,9,N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2021/05/15.png, https://www.copunderdog.com/wp-content/uploads/2021/05/nike-dunk-low-retro-hyper-cobalt_16475597_31842980_1000.png, https://www.copunderdog.com/wp-content/uploads/2021/05/dunk-low-hyper-cobalt-release-date.png"
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-curry/,Nike Dunk Low Curry,32000.00,Nike,8,N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/07/7.png
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-free-99-white/,Nike Dunk Low Free 99 White,18999.00,Nike,7,N/A,"Nike, Sneakers",N/A,https://www.copunderdog.com/wp-content/uploads/2021/09/37.png
https://www.copunderdog.com/shop/sneakers/nike/nike-kwondo-1-gdragon-peaceminusone-triple-white-copy/,Nike Kwondo 1 Gdragon Peaceminusone Triple White,14500.00,Nike,"6, 6-5, 8-5, 10, 12",N/A,"Nike, REPBULIC DAY SALE, Sneakers",N/A,"https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7db83f9.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7e60987.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/kwondo.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7e4e817.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7da1426.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7e74125.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7e16822.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7e8256b-1.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7d8464b.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7e2bfce.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7df2c2a.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7e93e0f.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7e40f4c.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7dcbe5c.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7ebf9ff.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/nike-kwondo1-peaceminusone-whitewhite-white-619d0c7de14cc.jpg"
https://www.copunderdog.com/shop/sneakers/nike/dunk-low-michigan/,Nike Dunk Low Michigan,17999.00,Nike,"7, 8, 9",N/A,"Nike, Sneakers",BRAND NEW,https://www.copunderdog.com/wp-content/uploads/2021/11/michigan.jpg
https://www.copunderdog.com/shop/sneakers/nike/nike-x-sacai-blazer-low-british-tan/,Nike X Sacai Blazer Low British Tan,15999.00,Nike,8,N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/08/39-1.png
https://www.copunderdog.com/shop/sneakers/nike/nike-sb-dunk-low-blue-fury/,Nike SB Dunk Low Blue Fury,25000.00,Nike,8,N/A,"Nike, REPBULIC DAY SALE, Sneakers",N/A,"https://www.copunderdog.com/wp-content/uploads/2021/06/sb-dunk-low-pro-blue-fury.png, https://www.copunderdog.com/wp-content/uploads/2021/06/Nike-SB-Dunk-Low-Blue-Fury-BQ6817-400-7.png, https://www.copunderdog.com/wp-content/uploads/2021/06/15.png, https://www.copunderdog.com/wp-content/uploads/2021/06/Nike-SB-Dunk-Low-Blue-Fury-BQ6817-400-5.png"
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-halloween/,Nike Dunk Low Halloween,20999.00,Nike,9,N/A,"Nike, REPBULIC DAY SALE, Sneakers",N/A,"https://www.copunderdog.com/wp-content/uploads/2021/12/dunk-low-halloween-dd3357-100-release-date.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/images.jpeg"
https://www.copunderdog.com/shop/sneakers/nike/dunk-low-golden-rod/,Nike Dunk Low Goldenrod,12999.00,Nike,"7, 8, 9, 10",N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/10/golden-rod.jpg
https://www.copunderdog.com/shop/sneakers/jordans/nike-ld-waffle-sacai-blue-multi/,Nike LD Waffle Sacai Blue Multi,65000.00,Jordans,9-5,N/A,"Jordans, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/08/34.png
https://www.copunderdog.com/shop/sneakers/nike/off-white-dunk-low-lot-23/,Off-White Dunk Low Lot-23,60000.00,Nike,7,N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2021/12/lot-2.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/lot.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/PHOTO-2021-12-28-11-17-53-3.jpg"
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-sp-champ-colours/,Nike Dunk Low SP ‘Champ Colours’,29999.00,Nike,9,N/A,"Nike, REPBULIC DAY SALE, Sneakers","BRAND NEW
IN STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2020/11/nike-dunk-low-retro-champ-colors_15571827_28475597_1000.png, https://www.copunderdog.com/wp-content/uploads/2020/11/nike-dunk-low-retro-champ-colors_15571827_28475598_1000.png, https://www.copunderdog.com/wp-content/uploads/2020/11/dunk-low-champ-colors-release-date-10.jpg, https://www.copunderdog.com/wp-content/uploads/2020/11/nike-dunk-low-retro-champ-colors_15571827_28475599_1000.png"
https://www.copunderdog.com/shop/sneakers/puma-cell-alien/,Puma Cell Alien,7500.00,Puma Cell Alien,7,N/A,Sneakers,N/A,https://www.copunderdog.com/wp-content/uploads/2021/02/Adobe_Post_20210204_1829270.9691993923373329.png
https://www.copunderdog.com/shop/sneakers/nike/nike-vaporwaffle-sacai/,Sacai x Nike Vapourwaffle Black,49999.00,Nike,9,N/A,"Nike, Sneakers","VNDS
IN STORE READY TO SHIP","https://www.copunderdog.com/wp-content/uploads/2020/11/nike-x-sacai-vaporwaffle-black-and-white-release-date.jpg, https://www.copunderdog.com/wp-content/uploads/2021/02/nike-vaporwaffle-sacai-black-white_15819553_30336645_1000.png, https://www.copunderdog.com/wp-content/uploads/2021/02/nike-vaporwaffle-sacai-black-white_15819553_30334974_1000.png, https://www.copunderdog.com/wp-content/uploads/2021/02/nike-vaporwaffle-sacai-black-white_15819553_30338486_1000.png"
https://www.copunderdog.com/shop/sneakers/nike/sacai-x-nike-vaporwaffle-black/,Sacai X Nike Vaporwaffle Sesame,39500.00,Nike,10-5,N/A,"Nike, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/04/nike-x-sacai-vaporwaffle-sesame-and-blue-void-release-date.jpg
https://www.copunderdog.com/shop/sneakers/paris-saint-germain-x-nike-psg-full-sleeve/,Paris Saint Germain x Nike PSG Full sleeve,4999.00,Paris Saint Germain x Nike PSG Full sleeve,l,N/A,Sneakers,N/A,"https://www.copunderdog.com/wp-content/uploads/2021/10/images-19.jpeg, https://www.copunderdog.com/wp-content/uploads/2021/10/images-20.jpeg"
https://www.copunderdog.com/shop/sneakers/supreme-skitles/,SUPREME SKITLES,2500.00,SUPREME SKITLES,N/A,N/A,Sneakers,N/A,https://www.copunderdog.com/wp-content/uploads/2022/01/202111263feffcd999984df9aa0a93bba4ebfdf2.jpg
https://www.copunderdog.com/shop/sneakers/puma-rs-x-motorola/,Puma Rs x Motorola,4999.00,Puma Rs x Motorola,9,N/A,Sneakers,N/A,https://www.copunderdog.com/wp-content/uploads/2021/02/Adobe_Post_20210204_1748390.020323350142791408.png
https://www.copunderdog.com/shop/sneakers/adidas/yeezy-foam-rnnr-ochre/,Yeezy Foam Rnnr Ochre,26000.00,Adidas,8,N/A,"Adidas, Sneakers","BRAND NEW
IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/10/OCHRE.jpg
https://www.copunderdog.com/shop/sneakers/yeezy/yeezy-350-v2-mx-rock/,Yeezy Boost 350 V2 Mx Rock,30999.00,Yeezy,"7, 8, 9",N/A,"Sneakers, Yeezy","The adidas Yeezy Boost 350 V2 MX Rock features a marbled black, grey, and brown Primeknit upper styled in a pattern similar to the other pairs in the MX collection, like most other 350s the pair features a cushioned Boost sole, heel tab, and mesh side stripe completing the iconic design.","https://www.copunderdog.com/wp-content/uploads/2021/12/rock-2.jpg, https://www.copunderdog.com/wp-content/uploads/2021/12/rock-1.jpg, https://www.copunderdog.com/wp-content/uploads/2022/02/19.png"
https://www.copunderdog.com/shop/sneakers/reebok-classic-cl-nu-beige/,Reebok Classic Cl Nu Alabaster,4999.00,Reebok Classic Cl Nu Alabaster,7,N/A,Sneakers,N/A,https://www.copunderdog.com/wp-content/uploads/2021/02/Adobe_Post_20210204_1808450.9742964793125887.png
https://www.copunderdog.com/shop/sneakers/yeezy/yeezy-qntm/,Yeezy QNTM,29999.00,Yeezy,6,N/A,"Bae Section, Sneakers, Yeezy","The Yeezy QNTM is the brand’s first sneaker built for the court. Comprising a grey Primeknit upper with suede overlays and reflective detailing. A translucent sole, extended ankle collar, and reinforced heel cap completes the design. The Hightop style allows for perfect grip and traction both on and off court.","https://www.copunderdog.com/wp-content/uploads/2021/03/yeezy-qntm.jpg, https://www.copunderdog.com/wp-content/uploads/2021/03/Adobe_Post_20210325_1429420.8857588030512232.png, https://www.copunderdog.com/wp-content/uploads/2021/03/yzy-qntm-restock-main.png"
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
